지점,일자,일최고 기온 (℃),일최저 기온 (℃),기온차,일강수량,평균해면기압,평균습도,일사합,일조합
41,2015-02-18,3.3,-1.6,4.9,0,1021.8,78,2.69,0.1
41,2015-02-19,8.6,-3.8,12.4,,1027.1,71,11.85,9.1
41,2015-02-20,11.2,-3.1,14.3,,1026.2,63,10.84,8
41,2015-02-21,7.3,5.6,1.7,6.6,1017.9,80,2.15,0
41,2015-02-22,7.4,0.8,6.6,2.1,1017.4,77,5.92,3.1
41,2015-02-23,6,-1,7,,1020.8,63,10.68,7.4
41,2015-02-24,7.8,-1.8,9.6,,1019.7,67,12.41,8.5
41,2015-02-25,12.1,-0.6,12.7,0.1,1018.6,54,11.03,6.1
41,2015-02-26,5.3,-2.6,7.9,0.8,1020.2,59,11.93,9.2
41,2015-02-27,4.3,-4.5,8.8,,1028,38,13.57,9.6
41,2015-02-28,7.4,-2.7,10.1,,1026.8,47,6.02,0.6
41,2015-03-01,6,0.4,5.6,0.1,1020.2,62,7.58,3.8
41,2015-03-02,10.1,-3,13.1,,1019.6,53,13.62,10.3
41,2015-03-03,8.5,-0.9,9.4,3.5,1013.5,63,3.67,0
41,2015-03-04,2.9,-3.6,6.5,,1022.2,44,14.28,10.5
41,2015-03-05,5.9,-5.5,11.4,,1027.1,54,12.48,8.9
41,2015-03-06,10.7,-4.4,15.1,,1024.3,52,14.71,10.8
41,2015-03-07,11.6,-4.3,15.9,,1024.2,63,14.77,10.6
41,2015-03-08,16,-1.8,17.8,,1022.7,54,12.71,8.2
41,2015-03-09,8.4,-4.4,12.8,,1021.3,49,14.49,9.4
41,2015-03-10,1.3,-6,7.3,,1025.4,34,16.5,11.1
41,2015-03-11,7.7,-5.3,13,,1020.9,51,11.82,9.6
41,2015-03-12,7.8,-3.8,11.6,,1020.1,38,15.93,10.8
41,2015-03-13,11.5,2.4,9.1,1.1,1019.5,55,15.53,9.8
41,2015-03-14,11.6,-1.9,13.5,,1023.9,40,15.12,9.5
41,2015-03-15,12.8,-2.1,14.9,,1022.8,50,14.17,9.8
41,2015-03-16,18.6,0,18.6,,1020.8,51,14.6,9.8
41,2015-03-17,17.8,3.8,14,0,1017.7,55,7.38,1.2
41,2015-03-18,13.8,7.4,6.4,5.9,1011.7,76,3.01,0
41,2015-03-19,20.1,5.4,14.7,,1014,64,15.18,10.5
41,2015-03-20,21.8,5.4,16.4,,1017.6,47,13.99,7.9
41,2015-03-21,18.2,4,14.2,,1016.2,45,14.03,9.7
41,2015-03-22,15,1.9,13.1,,1021.1,54,14.42,8.1
41,2015-03-23,9.7,0.9,8.8,,1026.4,30,17.77,11.6
41,2015-03-24,12,-1.9,13.9,,1031.4,41,17.65,11.6
41,2015-03-25,14,-1.2,15.2,,1034.9,47,17.36,11.7
41,2015-03-26,14.9,-0.6,15.5,,1033.7,58,17.43,11.5
41,2015-03-27,17,0.9,16.1,,1026.8,55,16.73,11.2
41,2015-03-28,17.9,-0.5,18.4,,1018.8,44,16.6,10.2
41,2015-03-29,15.3,5.7,9.6,,1018.1,71,8.37,3.6
41,2015-03-30,21.7,3.7,18,,1018.4,67,16.12,10.4
41,2015-03-31,15,7.5,7.5,1.9,1015.2,87,2.16,0
41,2015-04-01,17.8,11.1,6.7,0.9,1015.2,72,12.36,4.8
41,2015-04-02,21.9,10.3,11.6,30.5,1004.5,70,12.61,5.8
41,2015-04-03,16.2,6.9,9.3,13.4,1007,94,5.19,1
41,2015-04-04,18.7,8.6,10.1,0.3,1014,62,11.8,6
41,2015-04-05,12.2,9.9,2.3,0.9,1014.2,91,2.06,0
41,2015-04-06,15.3,7.7,7.6,,1018.5,63,7.55,0.7
41,2015-04-07,14,4.8,9.2,0,1023.4,63,9.89,4.6
41,2015-04-08,14.2,4.9,9.3,,1025.7,60,12.52,6
41,2015-04-09,15.7,4.7,11,,1025.1,58,14.84,8.6
41,2015-04-10,19.6,3,16.6,,1023.1,56,18.18,11.5
41,2015-04-11,20.7,4,16.7,,1025.4,55,18.12,11.4
41,2015-04-12,19.9,6.9,13,,1024.3,38,10.32,2
41,2015-04-13,17.2,7.6,9.6,2.4,1018,56,7.44,0.2
41,2015-04-14,9.9,7,2.9,5.9,1008.9,87,3.85,0.2
41,2015-04-15,18.4,6.3,12.1,2.5,1008.8,76,15.73,7.9
41,2015-04-16,16.2,7.1,9.1,4.3,1008.9,74,4.27,2.1
41,2015-04-17,18,3.1,14.9,,1017.1,58,20.08,12
41,2015-04-18,22.8,3.6,19.2,,1015.3,43,16.29,8.1
41,2015-04-19,17.8,11.7,6.1,25.7,1007,91,2.42,0
41,2015-04-20,16.6,8.6,8,6.3,1007.6,78,7.75,3.4
41,2015-04-21,21.4,6,15.4,,1015.9,58,20.79,12
41,2015-04-22,20.2,7.7,12.5,,1018.7,57,18.12,11.3
41,2015-04-23,21.4,6.1,15.3,,1021,50,20.1,10.2
41,2015-04-24,23,9.9,13.1,,1019.9,45,20.18,11.8
41,2015-04-25,23.3,7.3,16,,1020.3,39,21.05,12.5
41,2015-04-26,25.8,7.6,18.2,,1018.7,45,19.4,11.8
41,2015-04-27,25.9,10.9,15,,1016.6,46,20,12.1
41,2015-04-28,26.1,9.7,16.4,,1013.1,53,15.38,7.8
41,2015-04-29,17.8,16.2,1.6,6.1,1012.3,86,4.31,0
41,2015-04-30,27.4,14.5,12.9,,1012.9,68,18.61,11.1
41,2015-05-01,26.2,13.8,12.4,,1013.7,71,19.9,11.9
41,2015-05-02,26.5,14,12.5,1.7,1011.9,75,14.57,6.7
41,2015-05-03,19.7,15.2,4.5,3.4,1007.2,97,4.17,0
41,2015-05-04,21.3,10.7,10.6,,1009.6,60,21.22,11.4
41,2015-05-05,20.3,7.3,13,,1012,51,22.8,12.8
41,2015-05-06,22.1,8.7,13.4,,1012,43,15.02,4.6
41,2015-05-07,24.5,9.1,15.4,,1012.7,50,18.84,9.7
41,2015-05-08,21.6,11.3,10.3,0,1013.4,71,13.65,3.1
41,2015-05-09,23,12.8,10.2,,1013.2,63,20.8,10.4
41,2015-05-10,25.4,11.1,14.3,,1017.1,56,21.8,12.1
41,2015-05-11,23.1,12.9,10.2,14.6,1009.5,68,10.51,1.7
41,2015-05-12,19.1,10.3,8.8,10.5,1000.6,78,14.68,6
41,2015-05-13,24.5,10.5,14,,1004.2,61,21.97,12
41,2015-05-14,27.1,13.3,13.8,,1006.9,68,19.82,10
41,2015-05-15,21.8,14.1,7.7,,1009.2,88,7.38,0.4
41,2015-05-16,25.6,9.8,15.8,,1010.7,61,23.61,13
41,2015-05-17,26,10.2,15.8,,1010.9,53,21.45,11.5
41,2015-05-18,23,13.4,9.6,,1005.3,63,11.84,0.9
41,2015-05-19,18,12.9,5.1,1.3,1006.6,96,3.21,0
41,2015-05-20,21.1,9.9,11.2,,1009.1,71,23.4,12.2
41,2015-05-21,26.6,11.1,15.5,,1013.9,63,23.29,12.9
41,2015-05-22,27.8,12.4,15.4,,1014.1,53,22.42,11.9
41,2015-05-23,28.5,11.8,16.7,,1011.3,49,22.89,13.1
41,2015-05-24,27.4,12,15.4,,1008.9,47,23.71,13.6
41,2015-05-25,27.5,12.7,14.8,,1009.5,62,22.85,13.2
41,2015-05-26,29.6,12.2,17.4,,1011.9,65,23.9,13.4
41,2015-05-27,31.3,12.4,18.9,,1010.1,46,23.7,13.4
41,2015-05-28,31.8,15.7,16.1,,1008.7,40,21.51,12.8
41,2015-05-29,29.9,16.8,13.1,,1007.4,48,17.77,8.3
41,2015-05-30,22.4,15.6,6.8,1.1,1005.8,82,7.74,4.1
41,2015-05-31,29,14.6,14.4,,1008.3,67,21.5,11.7
41,2015-06-01,28.5,13.9,14.6,,1010.2,58,19.93,12.2
41,2015-06-02,29.7,17.6,12.1,,1008,58,20.43,11.3
41,2015-06-03,27.9,17.2,10.7,,1007.5,50,23.61,12.4
41,2015-06-04,30.6,14.3,16.3,,1009.6,45,20.83,10
41,2015-06-05,21.8,16.5,5.3,0.3,1006.9,59,6.64,0.5
41,2015-06-06,27.1,15.6,11.5,,1012.1,55,21.29,12
41,2015-06-07,30.5,17.2,13.3,,1013.2,52,21.07,11.3
41,2015-06-08,26.9,17.8,9.1,,1007.6,61,12.96,3.2
41,2015-06-09,27.8,17.3,10.5,,1007.3,76,19.26,9.1
41,2015-06-10,33.6,15.9,17.7,,1007.6,64,21.84,11
41,2015-06-11,28.5,18.8,9.7,0.2,1001.9,69,9.82,3
41,2015-06-12,29.7,18.6,11.1,0.3,1003.5,66,21.37,11.8
41,2015-06-13,29.7,18.6,11.1,1,1005,69,14.59,6.5
41,2015-06-14,27.7,18.7,9,7.4,1007.5,73,16.79,6.2
41,2015-06-15,30.2,19.9,10.3,,1007.1,71,17.56,7.9
41,2015-06-16,30,18.5,11.5,,1005.3,74,21.45,10.9
41,2015-06-17,29.2,18.9,10.3,0.8,1004.4,80,13.46,4
41,2015-06-18,30.3,20.5,9.8,0,1005.6,64,16.49,6.7
41,2015-06-19,30,21,9,,1008.1,60,18.7,9.1
41,2015-06-20,22.3,17.7,4.6,3.8,1009.2,91,3.93,0
41,2015-06-21,29.9,16.2,13.7,,1009.9,73,22.36,12.9
41,2015-06-22,30,18.1,11.9,,1010.1,68,20.12,10.6
41,2015-06-23,31.3,18.8,12.5,,1010.7,68,21.5,12.5
41,2015-06-24,31.5,19.6,11.9,,1008.6,64,17.37,8.9
41,2015-06-25,27.7,20.5,7.2,1.8,1003.2,72,8.74,0.5
41,2015-06-26,25.4,18.6,6.8,14.6,997.8,77,8.99,0.3
41,2015-06-27,30.1,20.4,9.7,,1005.8,61,19.87,12.2
41,2015-06-28,30.1,19.2,10.9,,1009.6,72,22.47,13.1
41,2015-06-29,30.8,19.5,11.3,0,1006.8,69,21.57,11
41,2015-06-30,30.4,21.4,9,0,998.7,74,14.11,4.2
41,2015-07-01,27.8,20,7.8,,996.2,73,22.17,11.2
41,2015-07-02,29.9,19.6,10.3,,1001.5,74,17.79,8.1
41,2015-07-03,28.8,18.8,10,,1005.7,69,20.9,11.1
41,2015-07-04,30.2,16.8,13.4,,1009.2,60,20.89,12
41,2015-07-05,29.7,18.1,11.6,,1011.1,68,21.11,11.3
41,2015-07-06,31.8,18.6,13.2,,1011.1,63,21.54,11
41,2015-07-07,28.2,20.2,8,,1010.1,63,11.71,2.4
41,2015-07-08,25.8,19.7,6.1,1.1,1011.3,81,7.93,0
41,2015-07-09,30.1,22.6,7.5,,1014.1,69,12.91,3.1
41,2015-07-10,33.5,23.4,10.1,,1012.8,68,15.45,7.9
41,2015-07-11,35,24.7,10.3,0.2,1008.8,69,17.56,9.4
41,2015-07-12,26.7,24,2.7,21.1,995.3,94,4.19,0
41,2015-07-13,25.4,21.5,3.9,16.3,993.9,96,5,0.6
41,2015-07-14,31,21.9,9.1,,1003.5,82,18.36,8.9
41,2015-07-15,34.3,21.2,13.1,,1006.1,67,18.39,9.7
41,2015-07-16,29.5,21.1,8.4,,1007,54,19.54,11.3
41,2015-07-17,29.5,19,10.5,,1006.2,52,18.54,8.6
41,2015-07-18,27.4,22.4,5,0.2,1009.2,72,8.13,0.2
41,2015-07-19,29.1,20.6,8.5,9.7,1010.7,84,10.51,1.8
41,2015-07-20,30.8,24,6.8,,1008.5,78,10.41,0.3
41,2015-07-21,30.5,24.3,6.2,0.3,1006.7,87,7.76,0.3
41,2015-07-22,31.5,24.2,7.3,0.3,1006,84,10.59,1.9
41,2015-07-23,30.9,24.2,6.7,14.5,1006.8,91,7.6,1.1
41,2015-07-24,25.3,23.5,1.8,23.8,1004.8,100,1.74,0
41,2015-07-25,27.4,23.6,3.8,56.4,1005.8,96,2.72,0
41,2015-07-26,32.9,24,8.9,14.7,1007.8,82,18.41,9
41,2015-07-27,30,24,6,2.5,1008.2,92,8.29,2.2
41,2015-07-28,32.1,24.5,7.6,0,1007.9,82,15.86,7.5
41,2015-07-29,29.6,23.9,5.7,64.7,1006.5,94,5.23,0.2
41,2015-07-30,33.7,25.3,8.4,,1008.1,86,15.34,7.6
41,2015-07-31,32.8,25.2,7.6,,1009.1,86,15.49,7.1
41,2015-08-01,32.7,25.3,7.4,0,1009.6,82,14,6.3
41,2015-08-02,30.5,23,7.5,19,1009.9,93,8.57,2.4
41,2015-08-03,31.8,24.8,7,0,1008.7,80,16.1,8.3
41,2015-08-04,31.8,24.3,7.5,,1006.9,80,14.28,5.8
41,2015-08-05,33.7,26,7.7,,1008,75,17.95,9.3
41,2015-08-06,34.7,24.2,10.5,,1011.8,73,19.4,10.8
41,2015-08-07,35.3,25.5,9.8,,1014.5,71,16.24,9.2
41,2015-08-08,33.5,24.7,8.8,2,1013.5,83,13.6,5.8
41,2015-08-09,31.2,23.2,8,,1011.1,82,15.45,7
41,2015-08-10,31,23.3,7.7,,1009.6,83,12.67,4.2
41,2015-08-11,30.3,22.6,7.7,,1007.5,81,12.55,3.9
41,2015-08-12,33.4,22.3,11.1,,1004.3,73,18.62,10.6
41,2015-08-13,32.1,23.6,8.5,1.3,1004.8,81,15.85,8
41,2015-08-14,32.4,23.3,9.1,,1005.9,77,17.67,9.8
41,2015-08-15,32.5,22.9,9.6,,1007.9,79,16.1,8.3
41,2015-08-16,31.6,21.1,10.5,31.1,1007.5,86,7.01,0.3
41,2015-08-17,33,20.2,12.8,,1008.2,73,18.89,10.4
41,2015-08-18,33.4,24.1,9.3,,1012.2,64,18.39,9.8
41,2015-08-19,30.1,23.9,6.2,0,1013,73,10.29,0.6
41,2015-08-20,29.8,23.7,6.1,0,1009.2,81,8.92,1.4
41,2015-08-21,28.5,22.7,5.8,0.5,1004.7,88,9.83,3.1
41,2015-08-22,30.3,22.1,8.2,0.3,1005.5,83,10.49,3.4
41,2015-08-23,32.3,21.4,10.9,,1007,76,16.52,9.7
41,2015-08-24,30.9,23.3,7.6,1.4,1007,73,10.27,2.6
41,2015-08-25,25.1,19.7,5.4,6.4,1002.2,84,3.59,0
41,2015-08-26,27.4,19.7,7.7,0,1005.8,70,13.75,5.3
41,2015-08-27,29.7,19.8,9.9,9,1007.1,73,19.11,12
41,2015-08-28,29.4,18.2,11.2,0,1008.4,83,11.83,6.6
41,2015-08-29,30.7,19.1,11.6,,1009,73,16.65,9.4
41,2015-08-30,31.4,18.9,12.5,,1010.7,73,18.48,11.3
41,2015-08-31,31.2,20.6,10.6,,1011.5,72,16.37,10.1
41,2015-09-01,30.8,23,7.8,0.1,1010.1,65,14.86,6.9
41,2015-09-02,27.3,21.9,5.4,1.6,1011.8,81,8.78,3.1
41,2015-09-03,28.2,19.7,8.5,0,1011.2,85,11.81,6.5
41,2015-09-04,30.6,19.9,10.7,,1012.1,80,16.24,9.3
41,2015-09-05,25.7,20.6,5.1,0.3,1009,86,6.67,0.3
41,2015-09-06,26.5,19.7,6.8,,1007.6,66,10.83,2.9
41,2015-09-07,28.6,16.3,12.3,,1012.7,59,18.87,12.1
41,2015-09-08,28.6,15.6,13,,1016.1,48,19.68,12.2
41,2015-09-09,29.3,14.2,15.1,,1016.4,46,19.37,12.1
41,2015-09-10,28,17.1,10.9,,1014.3,65,17.83,11.9
41,2015-09-11,25.7,16.9,8.8,4.7,1010.5,87,6.73,1.9
41,2015-09-12,24,16.1,7.9,0.2,1010.2,74,10.4,4
41,2015-09-13,26.4,13,13.4,,1017,63,18.42,11.9
41,2015-09-14,28.3,14.6,13.7,,1021.6,69,16.32,10.6
41,2015-09-15,27.6,16.2,11.4,,1020.7,53,17.43,10.8
41,2015-09-16,25.2,16.1,9.1,,1018.2,52,16.09,10.6
41,2015-09-17,27.4,15.4,12,,1017.1,54,17.79,11.1
41,2015-09-18,27.8,15.9,11.9,,1016.8,58,15.74,9.7
41,2015-09-19,28.5,16.6,11.9,,1013.9,71,15.06,10.7
41,2015-09-20,28,17.9,10.1,,1012.5,77,13.77,8.8
41,2015-09-21,29.1,15.7,13.4,,1014.5,76,14.04,8.3
41,2015-09-22,30.5,16.2,14.3,,1015.4,66,16.14,10.7
41,2015-09-23,24.5,18.1,6.4,,1011,73,5.6,0.1
41,2015-09-24,29.9,15.8,14.1,,1007.6,74,13.24,9.4
41,2015-09-25,29.2,18,11.2,,1007.7,75,12.68,7.9
41,2015-09-26,27.8,16.5,11.3,,1011.4,75,11.78,7.7
41,2015-09-27,29.7,12.8,16.9,,1015.1,59,15.87,11.3
41,2015-09-28,30,13.1,16.9,,1019.3,48,13.22,6.6
41,2015-09-29,28.3,15.3,13,,1023.3,43,15.86,9.8
41,2015-09-30,25.1,19.6,5.5,,1021.2,51,8.89,2.4
41,2015-10-01,20.4,12.5,7.9,25.3,1003.3,86,1.52,0
41,2015-10-02,22.4,7.6,14.8,,1014.4,68,14.29,10.4
41,2015-10-03,25.3,14.2,11.1,,1018.9,61,14.3,9.9
41,2015-10-04,24.4,11.2,13.2,,1026.2,48,11.96,7.4
41,2015-10-05,25.9,10.5,15.4,,1023.7,62,14.41,10.9
41,2015-10-06,26.6,10.5,16.1,,1021.2,69,13.51,10.5
41,2015-10-07,26.5,12.2,14.3,,1017.6,67,10.92,6.5
41,2015-10-08,25.9,13.9,12,,1012.2,71,12.26,9.3
41,2015-10-09,20.8,11.5,9.3,,1011.4,49,15.3,10.9
41,2015-10-10,17.4,9.8,7.6,12.6,1010,77,4.56,1.6
41,2015-10-11,15.6,6.5,9.1,4.7,1013,94,4.15,1.1
41,2015-10-12,18,8.3,9.7,,1017.7,67,13.59,9.8
41,2015-10-13,22.2,6.7,15.5,,1020.4,76,13.65,10.5
41,2015-10-14,24.6,10.6,14,,1020.7,76,12.35,8
41,2015-10-15,26.6,10.7,15.9,,1019.8,73,12.06,9.5
41,2015-10-16,24.6,12.8,11.8,,1019.9,85,9.03,6.3
41,2015-10-17,26.7,11.3,15.4,,1020.8,78,11.81,9.7
41,2015-10-18,25.1,10.6,14.5,,1020.3,84,10.1,6.2
41,2015-10-19,24.4,12.2,12.2,,1017.5,77,10.16,8
41,2015-10-20,25,13.2,11.8,,1017.3,84,9.37,5.7
41,2015-10-21,24,12.6,11.4,,1019.4,86,8.39,5.4
41,2015-10-22,23.3,13.1,10.2,,1020.7,83,9.14,5.6
41,2015-10-23,22.6,14,8.6,,1019.3,79,9.85,7
41,2015-10-24,22.8,11.7,11.1,3.4,1018.7,75,8.92,5.9
41,2015-10-25,22.4,10.4,12,,1023.8,60,11.32,8.8
41,2015-10-26,20.9,10.8,10.1,0.1,1019.1,69,6.46,1.5
41,2015-10-27,17.7,7.6,10.1,18.3,1012.1,73,8.64,6.4
41,2015-10-28,17.7,6.1,11.6,,1019.8,53,11.47,10
41,2015-10-29,15.4,3.4,12,3,1023.1,57,10.74,8.3
41,2015-10-30,11.5,4.2,7.3,,1027.9,44,12.3,10.2
41,2015-10-31,12.7,-0.1,12.8,,1030.2,59,12.13,10.2
41,2015-11-01,12.5,0.7,11.8,,1026.1,61,7.16,2.6
41,2015-11-02,16.7,5.1,11.6,,1023.4,72,9.1,7.1
41,2015-11-03,19.1,5.2,13.9,,1029,79,9.84,8.9
41,2015-11-04,20.6,4.9,15.7,,1028.7,73,10.17,9.2
41,2015-11-05,19.9,7.2,12.7,,1025.7,76,8,7.3
41,2015-11-06,20.7,7.5,13.2,3.1,1025.6,67,7.77,5.8
41,2015-11-07,12.9,10.4,2.5,21.4,1021.9,97,1.42,0
41,2015-11-08,12.9,11.5,1.4,12.9,1016.1,97,1.55,0
41,2015-11-09,13,10.5,2.5,2.8,1018.1,88,2.44,0
41,2015-11-10,14.7,6.5,8.2,,1024,83,6.01,3.3
41,2015-11-11,17.4,5.9,11.5,,1028.3,83,8.14,6.4
41,2015-11-12,19.7,8.2,11.5,,1029.5,70,9.71,8.8
41,2015-11-13,14.1,11.1,3,20.2,1021.3,85,1.23,0
41,2015-11-14,14,11.2,2.8,3.6,1014.6,99,1.55,0
41,2015-11-15,19.5,10.1,9.4,0.1,1020.2,90,8.13,5.1
41,2015-11-16,15.4,9.1,6.3,11.8,1017,91,2.59,0
41,2015-11-17,20.2,11.4,8.8,0.6,1018,80,8.88,7.9
41,2015-11-18,14.1,9.3,4.8,4.1,1020.7,75,1.04,0
41,2015-11-19,11.8,8,3.8,0,1022.9,80,2.28,0
41,2015-11-20,14.1,7.9,6.2,,1024.3,83,4.34,1.5
41,2015-11-21,15,5.1,9.9,,1027.5,68,6.91,7.1
41,2015-11-22,16.5,4.2,12.3,4.4,1027.6,76,5.92,3.5
41,2015-11-23,11.4,8.3,3.1,9.7,1025.4,87,2.84,0
41,2015-11-24,9.9,3,6.9,1,1025.7,72,3.92,0.5
41,2015-11-25,6,1.3,4.7,11.8,1019.1,92,2.11,0.1
41,2015-11-26,2.2,-3.1,5.3,3.7,1016.7,75,4.78,3.8
41,2015-11-27,2.5,-4.8,7.3,0,1025.6,65,4.41,2.2
41,2015-11-28,3.4,0,3.4,0,1030.1,71,2.59,0.6
41,2015-11-29,5.3,2.2,3.1,4.2,1026.6,92,1.04,0
41,2015-11-30,9.4,-0.4,9.8,0.6,1024.6,79,7.89,8.3
41,2015-12-01,11.4,-2,13.4,,1025.2,71,7.8,8.9
41,2015-12-02,9.2,3,6.2,17.8,1015.9,78,1.07,0.2
41,2015-12-03,4.4,-2.3,6.7,16.7,1014.3,88,1.87,0.9
41,2015-12-04,1.7,-4.6,6.3,0,1022.6,85,5.12,3.9
41,2015-12-05,9.1,0.6,8.5,,1025.4,65,7.6,7.3
41,2015-12-06,7.3,-2.1,9.4,,1029.1,57,6.94,6.7
41,2015-12-07,8,-4.1,12.1,,1030.8,68,8.1,8.7
41,2015-12-08,9.5,-2.5,12,,1033,74,7.95,8.8
41,2015-12-09,13,-2.2,15.2,,1029.8,69,6.55,6.6
41,2015-12-10,10.8,7.4,3.4,0.8,1018.8,78,1.62,0
41,2015-12-11,13.4,4.2,9.2,,1018.4,61,6.33,5.7
41,2015-12-12,11,0.1,10.9,,1025,55,8.01,7.8
41,2015-12-13,12.8,1.9,10.9,,1023.9,58,7.45,7.7
41,2015-12-14,8,1.9,6.1,3.6,1020.8,83,1.63,0
41,2015-12-15,8.7,3.3,5.4,0,1018.8,72,3.35,2
41,2015-12-16,4.3,-3.4,7.7,0,1019.9,52,6.77,8
41,2015-12-17,0.9,-5.9,6.8,,1028.2,45,8.52,8.9
41,2015-12-18,1.5,-7,8.5,,1033.1,66,2.17,0
41,2015-12-19,7.6,-4.4,12,,1035.3,76,7.92,8.4
41,2015-12-20,5.8,-3.7,9.5,,1029.7,67,3.93,1
41,2015-12-21,6.9,-0.9,7.8,5.8,1026.9,87,2.3,2.2
41,2015-12-22,9.2,-0.4,9.6,,1028.6,74,6.66,5.9
41,2015-12-23,12.5,2.5,10,0.3,1022.3,73,4.94,4.6
41,2015-12-24,7.7,-0.1,7.8,,1021.3,68,5.52,4.9
41,2015-12-25,5.2,-3,8.2,0,1021.6,46,8.43,8.8
41,2015-12-26,8,-2.2,10.2,1,1020.9,77,5.14,1.9
41,2015-12-27,0.5,-7.4,7.9,,1030.8,39,8.64,9
41,2015-12-28,1.4,-8.8,10.2,,1033.7,42,8.39,8.7
41,2015-12-29,3.7,-9.3,13,,1033.7,57,6.91,7.4
41,2015-12-30,6,-3.4,9.4,3.3,1029.2,71,5.97,4.9
41,2015-12-31,5.8,-2.6,8.4,,1031.2,85,5.52,5.4
48,2002-01-01,6.8,-1.5,8.3,0,1016.8,43,,6
48,2002-01-02,1.4,-5.4,6.8,,1020.6,25,,7.4
48,2002-01-03,4.5,-6.6,11.1,,1022,35,,7.5
48,2002-01-04,12.2,1,11.2,,1013.5,51,,6.1
48,2002-01-05,9.4,2.2,7.2,,1018.3,23,,7.3
48,2002-01-06,8.9,-1.7,10.6,,1023.4,41,,7.6
48,2002-01-07,10,-0.3,10.3,0.8,1016.5,50,,4.8
48,2002-01-08,2.8,-1.4,4.2,,1020.5,37,,7.2
48,2002-01-09,7.3,-3.6,10.9,,1022.9,42,,8.5
48,2002-01-10,11.7,-1.3,13,,1014.8,59,,2.3
48,2002-01-11,14.3,4.6,9.7,,1015.7,48,,7.5
48,2002-01-12,14.2,2,12.2,,1020,51,,6.6
48,2002-01-13,12.1,6.6,5.5,0,1022,58,,0
48,2002-01-14,14,9.6,4.4,1.6,1022.7,77,,0
48,2002-01-15,17.9,11.1,6.8,25.9,1015.5,93,,0
48,2002-01-16,14.4,7.1,7.3,13.8,1010.6,91,,0
48,2002-01-17,9.2,5.4,3.8,3.5,1016.8,76,,0.5
48,2002-01-18,9.1,2.9,6.2,,1020.6,69,,3.7
48,2002-01-19,10.2,4.2,6,,1023.9,57,,4.3
48,2002-01-20,10.3,2.5,7.8,,1019.4,63,,0.9
48,2002-01-21,8.1,0.9,7.2,0,1014,49,,5.5
48,2002-01-22,4.7,-1.2,5.9,0.8,1017.5,44,,7.8
48,2002-01-23,3.7,-1.2,4.9,,1022.8,39,,8.5
48,2002-01-24,7,-3,10,,1027.1,40,,9
48,2002-01-25,7,-2.1,9.1,,1028.2,34,,7.4
48,2002-01-26,5.7,2.2,3.5,15,1018.5,75,,0
48,2002-01-27,8.1,0.5,7.6,0,1018.4,55,,7.6
48,2002-01-28,5.8,-1,6.8,,1021.5,41,,7.8
48,2002-01-29,4.6,-3.1,7.7,,1023.6,39,,9.2
48,2002-01-30,7.1,-0.6,7.7,,1023.8,38,,7.6
48,2002-01-31,5.2,-2.2,7.4,,1027.5,32,,9.4
48,2002-02-01,8.8,-0.5,9.3,,1027.1,37,,8.1
48,2002-02-02,10.7,0,10.7,,1025.8,44,,8.3
48,2002-02-03,11.6,1.9,9.7,,1027.3,58,,6.8
48,2002-02-04,9.6,1.3,8.3,,1025.1,64,,1.3
48,2002-02-05,12,4,8,,1018.5,56,,5.3
48,2002-02-06,13,2.2,10.8,,1017.7,48,,8.7
48,2002-02-07,12.7,3.9,8.8,,1020.2,37,,9.4
48,2002-02-08,13.2,0.9,12.3,,1016.1,43,,5.6
48,2002-02-09,6.1,-1.2,7.3,,1020.3,21,,9.4
48,2002-02-10,7.6,0.1,7.5,0,1018.1,40,,6.2
48,2002-02-11,6.9,-0.9,7.8,0,1018.9,32,,8.6
48,2002-02-12,8.8,-2.8,11.6,,1021.7,28,,9.8
48,2002-02-13,10.3,1.5,8.8,,1023.7,30,,9.2
48,2002-02-14,9.6,0.8,8.8,,1028.9,29,,9.7
48,2002-02-15,11.1,0.2,10.9,,1028.3,28,,9.7
48,2002-02-16,12.5,1,11.5,,1023.5,38,,8
48,2002-02-17,15.4,4.2,11.2,,1016.1,38,,7.7
48,2002-02-18,7,0.1,6.9,,1023.7,24,,10.1
48,2002-02-19,7.2,-2.5,9.7,,1029.5,35,,9.9
48,2002-02-20,13.5,-1,14.5,,1028.9,38,,10.1
48,2002-02-21,10.3,2.4,7.9,6.5,1024.4,73,,0
48,2002-02-22,13.8,4,9.8,,1024,58,,9.6
48,2002-02-23,13.5,4.4,9.1,,1022,45,,6.6
48,2002-02-24,13.1,4.3,8.8,,1025.3,54,,6.6
48,2002-02-25,13.1,2.9,10.2,,1023.3,64,,6.9
48,2002-02-26,14.7,8.2,6.5,0,1020.2,52,,5.9
48,2002-02-27,12,6.5,5.5,0.5,1018.1,53,,0
48,2002-02-28,15.6,6.5,9.1,0,1018.8,55,,6.3
48,2002-03-01,14.7,5.3,9.4,,1022.9,58,,3.3
48,2002-03-02,14.2,6.1,8.1,,1023.1,62,,0.7
48,2002-03-03,11.2,6.5,4.7,,1024,65,,0.7
48,2002-03-04,13.8,4.7,9.1,,1023.3,36,,8.3
48,2002-03-05,9.8,6.1,3.7,15,1013.4,81,,0
48,2002-03-06,11,2.6,8.4,0.1,1011.1,45,,8
48,2002-03-07,10.2,0.6,9.6,,1020.1,29,,10.6
48,2002-03-08,12.1,0.4,11.7,,1027.4,39,,10.6
